id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
301,Mountain & Vine Farmhouse,mountain-vine-farmhouse,Whole House Rentals,stay,Faber,"Prepare your palette for a tasteful getaway at this 4-bedroom, 4.5-bath vacation rental home overlooking Delfosse Vineyards and Winery! Sip and savor while enjoying the area’s best wine and beer, take in the breathtaking views from Blue Ridge Parkway, and cheer on the Cavaliers just a short drive away.

When hunger strikes, fire up filets on the gas grill while sharing a bottle of Mountain and Vine with friends. End the day lounging on the porch with a front-row seat to the sunset. 2,700 Sq Ft | Deck | Gas Grill | Free WiFi Relax, reset, and rejuvenate in this stunning Faber farmhouse - perfect for a peaceful weekend getaway with your best friends. Bedroom 1: Queen Bed, Twin Bed | Bedroom 2: Queen Bed | Bedroom 3: Queen Bed | Bedroom 4: Queen Bed OUTDOOR LIVING: Wraparound porch, lounge furniture, outdoor dining area, porch swing, vineyard views, 318 acres KITCHEN: Fully equipped w/ stainless steel appliances, dishware & flatware, cooking basics, toaster oven, drip coffee maker INDOOR LIVING: 4 Smart TVs, dining table, ceiling fans GENERAL: Central A/C & heat, towels & linens, hair dryer FAQ: Exterior security cameras (front & back entrance), not suitable for children (lack of child-friendly amenities), stairs required for access, 2 working dogs on-site PARKING: Driveway (4 vehicles), free street parking *Lodging descriptions are provided by the host and not independently verified. Contact Michael Albers, mike@delfossewine.com Staff on Site? No Pet-Friendly? No Located in Faber",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-vine-farmhouse-image1_nJkRWBHN5,"Sunny backyard with stone path, trees, and distant rolling hills.",https://ik.imagekit.io/OE/nelson-county/listings/mountain-vine-farmhouse-image2_z0leCk8sr,"Cozy living room with leather sofas, glass coffee table, and wooden chairs.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Outdoor Seating; Fuel; Wi-Fi; Wine; Cabins; Lodging; Farm; Tastings,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
302,Mountain & Vine Vineyards Log Cabin,mountain-vine-vineyards-log-cabin,Cabins & Cottages,stay,Faber,"This 1-bed, 1-bath vacation rental is calling - your next couple's retreat awaits! With panoramic vistas and private hilltop digs, this historic Faber cabin is well worth a visit. Enjoy a good night's rest in the private loft, then wake up to overlook acres of terraced vines. Explore the grounds at your leisure, or indulge a private tasting with a local sommelier at one of the many area wineries.

You'll also find loads of countryside charm nearby, and a day trip away, Shenandoah National Park! This 1-bed, 1-bath vacation rental is calling - your next couple's retreat awaits! With panoramic vistas and private hilltop digs, this historic Faber cabin is well worth a visit. Enjoy a good night's rest in the private loft, then wake up to overlook acres of terraced vines. Explore the grounds at your leisure, or indulge a private tasting with a local sommelier at one of the many area wineries. You'll also find loads of countryside charm nearby, and a day trip away, Shenandoah National Park! *Lodging descriptions are provided by the host and not independently verified. Contact MichaelAlbers, mike@delfossewine.com Staff on Site? No Pet-Friendly? No Located in Faber",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-vine-vineyards-log-cabin-image1_YZLXDugsN,Rustic wooden cabin with porch surrounded by trees and outdoor seating.,https://ik.imagekit.io/OE/nelson-county/listings/mountain-vine-vineyards-log-cabin-image2_N2UPizOy_,"Rustic living room with stone fireplace, leather sofa, and wooden ceiling beams.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Cabins; Wine; Tastings; Lodging; Farm,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
303,The Fairway Chalet,the-fairway-chalet,Whole House Rentals,stay,Wintergreen Resort,"The Fairway Chalet is a 3,000-square-foot Wintergreen retreat with arcade game, ping pong, fire pit, and easy access to skiing, pools, and hiking.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-fairway-chalet-image1_OR_6iWhNB,Wooden patio set with two mugs and gray blanket in forest setting.,https://ik.imagekit.io/OE/nelson-county/listings/the-fairway-chalet-image2_3oLQdDE_F,"Cozy living room with stone fireplace, brown sectional, and plaid red carpet.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Cabins; Lodging; Golf; Swimming Pool,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
304,Spruce Creek Garden Cottage,spruce-creek-garden-cottage,Cabins & Cottages,stay,Nellysford,"950 square foot home- 2 Bedroom, 1 bath Parking for 2 cars. Maximum occupants - 4 people Located 1-3 miles from Bold Rock, Three Notch'd, Devils Backbone and Blue Toad breweries and cideries. Quiet country road with shady back deck over looking woods.

Front porch with blooming flowers that attract butterflies and hummingbirds during the spring, summer and fall months. *Lodging descriptions are provided by the host and not independently verified. Contact Jennifer Arrendale, jmarrendale@gmail.com Staff on Site? No Pet-Friendly? No Located in Nellysford",,,https://ik.imagekit.io/OE/nelson-county/listings/spruce-creek-garden-cottage-image1_DH3_z_VOl,"White house with metal roof, lush garden, and gravel path under clear sky.",https://ik.imagekit.io/OE/nelson-county/listings/spruce-creek-garden-cottage-image2_SNYOLwX-E,"Cozy living room with wood floors, armchair, ceiling fan, and large windows.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Outdoor Seating; Beer; Parking; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
305,"Parrs Camp, Mountain Hollow",parrs-camp-mountain-hollow,Cabins & Cottages,stay,Wintergreen Resort,"Service Dogs are allowed. Mountain Hollow ADU is a private dwelling above our seldom used large garage. It is craftsman built with wood floors, paneling, and ceilings. There are 2 bedrooms: 1 King, 1 double, 1.5 baths with shower(also one outdoor shower), full kitchen and a comfortable living room with fireplace and foosball. Children's toys, games, VCR movies, internet and Sirius radio available.

Escape your normal setting (life) to enjoy peaceful, relaxing and cozy retreat in the heart of the Blue Ridge Mountains. Our 70- acre homeplace borders the George Washington Forest on the everchanging Tye River flowing just feet away in the front yard. All the perfect place to explore away from it all. There is a charcoal grill, outside fire pit and picnic table area. Firewood is provided. Relax in the hammock while listening to the sound of the river, bird watch, star gaze or watch our goats wander about. With a short drive an abundance of outdoor activities awaits you: the Blue Ridge Parkway, hike the Appalachian Trail, Spy Rock and Crabtree Falls (highest falls east of the Mississippi River), fish the Tye River, skiing (Wintergreen), submerge in local swimming holes or visit local orchards, vineyards, wineries and breweries. Your host looks forward to your visit: responsive, helpful, informative and to offer any assistance needed. *Lodging descriptions are provided by the host and not independently verified. Contact Beverly White, parrscamp@gmail.com Staff on Site? Yes Pet-Friendly? No Located in Tyro",,,https://ik.imagekit.io/OE/nelson-county/listings/parrs-camp-mountain-hollow-image1_hE64II8eE,Wooden house surrounded by lush green trees and plants under sunlight.,https://ik.imagekit.io/OE/nelson-county/listings/parrs-camp-mountain-hollow-image2_a18PmQIOk,"Cozy living room with armchairs, couch, and sunlight streaming through windows.",,,,,"Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Outdoor Seating; Cabins; Lodging; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
306,Parr's Camp,parrs-camp,Cabins & Cottages,stay,Wintergreen Resort,"Service animals allowed. Parrs Camp is a historical rustic fishing cabin restored by us surviving 3 hurricanes dating back to the 1940s. Sleeping 7 there are two bedrooms downstairs; 1Q, 1D and a bath with shower. Upstairs are 3 twin beds and a half bath with TV-VCR movies. The sitting room has original sawed paneling, fireplace, games, Sirius, children's toys and books.

The full kitchen and dining room meet the screened porch for enjoying the views (scenery) or eating. The cabin sits (over hangs) over a pond where boats and many yard games are popular. The main attraction to our rental is the outdoors with so much to do. Cleanliness and guests' satisfaction are most important to us for a unique get away for family and friends. Escape your normal life to enjoy peaceful, relaxing and cozy retreat in the heart of the Blue Ridge Mountains. Our 70 acre homeplace borders on the George Washing National Forest on the everchanging Tye River that flows just feet away in the front yard. The perfect place to explore away from it all. It offers a charcoal grill, outside fire pit and picnic table area. Firewood is provided. Relax in the hammock while listening to the sound of the river, bird watch , star gaze or watch our goats wander about. With a short drive an abundance of outdoor activities await you; the Blue Ridge Parkway, hike the Appalachian Trail, Spy Rock and Crabtree Falls( highest falls east of the Mississippi River), fish the Tye River, skiing (Wintergreen), submerge in local swimming holes or visit local orchards, vineyards, wineries and breweries. Your host looks forward to your visit: responsive, helpful, informative and to offer any assistance needed. *Lodging descriptions are provided by the host and not independently verified. Contact Beverly White, parrscamp@gmail.com Staff on Site? Yes Pet-Friendly? No Located in Tyro",,,https://ik.imagekit.io/OE/nelson-county/listings/parr-s-camp-image1_wvauSKQj6,"Wooden house surrounded by trees and grass, black fence in foreground.",https://ik.imagekit.io/OE/nelson-county/listings/parr-s-camp-image2_jeiLu3graS,"Cozy living room with stone fireplace, sofas, and wooden floor.",,,,,"Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Cabins; Outdoor Seating; Lodging; Water Sports; Fishing,FALSE,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
307,Bella Vista,bella-vista,Cabins & Cottages,stay,Wintergreen Resort,"4 Bedroom, 4.5 Bathroom home 7 Minutes walk or 4 minute drive to the slopes Spectacular views off of back deck 7 Minute walk to ski trails (Tyro) Pool table. *Lodging descriptions are provided by the host and not independently verified. Contact Megan MacCutcheon, megan.maccutcheon@gmail.com Staff on Site? No Pet-Friendly? Yes Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/bella-vista-image1_O0YjaMWRU,Large beige house surrounded by trees and gravel driveway in sunlight.,https://ik.imagekit.io/OE/nelson-county/listings/bella-vista-image2_P7prXtAdC,"Spacious living room with large windows, wooden ceiling, and cozy furniture.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Pet Friendly; Outdoor Seating; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
308,"Red, White and Wintergreen",red-white-and-wintergreen,Whole House Rentals,stay,Wintergreen Resort,"Escape to this beautiful 5 bedroom property at Wintergreen Resort for year round fun. It is perfect for families and large groups with comfortable living areas and a great deck and porch with hot tub. Beautiful views of the Valley. Fun and friendly rooms. Great office space and brand new hot tub! *Lodging descriptions are provided by the host and not independently verified.

Contact Erin Penfold Staff on Site? No Pet-Friendly? No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/red-white-and-wintergreen-image1_k_S21orXm,Houses with warm lights nestled in wooded area at dusk.,https://ik.imagekit.io/OE/nelson-county/listings/red-white-and-wintergreen-image2_9z7tXGR3K,"Cozy living room with red sofas, fireplace, large TV, and natural lighting.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Outdoor Seating; Family Friendly; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
309,Mountain View Vista,mountain-view-vista,Whole House Rentals,stay,Wintergreen Resort,"1 Bedroom/2 full baths/ large kitchen Large deck with scenic views Location! Location! Amazing mountain views Completely renovated. *Lodging descriptions are provided by the host and not independently verified. Contact James Reynolds, jreynolds@findclarityvision.com Staff on Site? No Pet-Friendly?

No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-view-vista-image1_lHpoH-D2H,Deck with wooden chairs overlooking scenic mountain landscape under cloudy sky.,https://ik.imagekit.io/OE/nelson-county/listings/mountain-view-vista-image2_mlKIvbY7B,"Modern living room, large windows, ocean view, gray sofa, fireplace, television.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Full Kitchen; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
310,Art & Soul Guesthouse,art-soul-guesthouse,Whole House Rentals,stay,Roseland,"At Art & Soul, luxury and design meets nature and unsurpassed access to all Central Virginia has to offer. Every detail of Art & Soul is designed to elevate guest experiences. Art & Soul is designed to complement the landscape, lead you to stunning sunset views, and surprise you with the peace of a mountain laurel forest.

From the luxury of your sauna with sunset view to EV charger, expect the unexpected and a relaxing retreat regardless of how hard you play in the mountains. Art & Soul offers unexpected flexibility. Whether you are a solo traveler, a couple or an extended family or friends, Art & Soul is designed to accommodate you. The newly built Guest House has one bedroom and a loft. (1.5 bathrooms) that can sleep up to four. *Lodging descriptions are provided by the host and not independently verified. Contact Karen Rucker, karenrucker59@gmail.com Staff on Site? Yes Pet-Friendly? No Located in Roseland",,,https://ik.imagekit.io/OE/nelson-county/listings/art-soul-guesthouse-image1_-uTzD7Lq4,Modern wooden house with large windows surrounded by trees at dusk.,https://ik.imagekit.io/OE/nelson-county/listings/art-soul-guesthouse-image2_1H122tsdB,"Spacious room with triangular windows, round table, easel, and modern light fixture.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,EV Charging; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
311,Art & Soul Main House,art-soul-main-house,Whole House Rentals,stay,Wintergreen Resort,"At Art & Soul, luxury and design meets nature and unsurpassed access to all Central Virginia has to offer. Every detail of Art & Soul is designed to elevate guest experiences. Art & Soul is designed to complement the landscape, lead you to stunning sunset views, and surprise you with the peace of a mountain laurel forest.

From the luxury of your sauna with sunset view to EV charger, expect the unexpected and a relaxing retreat regardless of how hard you play in the mountains. Art & Soul offers unexpected flexibility. Whether you are a solo traveler, a couple, or an extended family and friends, Art & Soul is designed to accommodate you. The newly built Guest House has one bedroom and a loft (1.5 bathrooms) that can sleep up to four. The completely renovated Main House has three bedrooms and bathrooms and can sleep up to six. Or combine both properties for the ultimate in privacy and group space with four bedroom+ loft (4.5 baths) that can sleep up to ten. Surround yourself in beautiful architecture, the smallest details and stunning landscapes and skies. Two luxurious bathroom and two additional high-end bathrooms serve the four bedrooms (three en suite). A gourmet kitchen prepares meals served on a beautiful live edge dining table hand-made in Nelson County that seats 10 plus room for an additional four at the near-by kitchen island. Expansive windows and glass doors bring the outdoors in. Property wide networking and streaming provide connection and the best in video entertainment. Salt water hot tub, dry sauna and cold shower offer spa experiences. Expansive decks and patios, offer stunning views or lead to hammocks tucked in the Mountain laurel. Art & Soul is a destination unto itself. *Lodging descriptions are provided by the host and not independently verified. Contact Karen Rucker, karenrucker59@gmail.com Staff on Site? Yes Pet-Friendly? No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/art-soul-main-house-image1_uQK2zI80u,"Cozy house with lit windows, surrounded by stone walls, steps, and trees.",https://ik.imagekit.io/OE/nelson-county/listings/art-soul-main-house-image2_6BsnLLMKw,"Modern kitchen with large island, wooden cabinets, and stainless steel appliances.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Full Kitchen; Lodging; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
312,The Cottage at River Circle Farm,the-cottage-at-river-circle-farm,Cabins & Cottages,stay,Wintergreen Resort,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-cottage-at-river-circle-farm-image1_kI4pcscYm,Blue swimming pool in backyard with trees and house under clear sky.,https://ik.imagekit.io/OE/nelson-county/listings/the-cottage-at-river-circle-farm-image2_KlDXHx3yF,"Cozy living room with a sofa, ceiling fan, and paintings, lit by sunlight.",,,,,"Scottsville, VA 24590",josh,,,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590,,,,,,,,,,,,,,Pool; Cabins; Lodging; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590
313,Berry Hill Lake,berry-hill-lake,Cabins & Cottages,stay,Nellysford,"Berry Hill Lake is a mountain getaway featuring a new, modern-rustic 4 bedroom/3.5 bath home overlooking a private, 2-acre lake and surrounded by 250 acres of beautiful wooded mountain land. The house features traditional board and batten siding, original stonework, hardwood floors throughout and two fireplaces, an indoor gas fire place and an outdoor wood burning fireplace.

The upstairs bedroom features a king bed, 60” flat screen TV, DVD player, private bathroom with double sink, and tiled shower. The main floor bedroom features a queen bed, 60” flat screen TV, DVD player, private bathroom with double sink and tiled shower. The basement is finished with two bunk rooms with two bunk beds in each room (8 total beds), a bathroom with tiled shower and a movie room featuring a 70” flat screen TV and DVD player. The basement also includes a 1/2 kitchen with a mini-refrigerator and washer/dryer. Perfect place to slow down and enjoy life ! *Lodging descriptions are provided by the host and not independently verified. Contact Rich Daughtridge, rich@daughtridge.com Staff on Site? No Pet-Friendly? Yes Located in Nellysford",,,https://ik.imagekit.io/OE/nelson-county/listings/berry-hill-lake-image1_2Z8GdFy77,Rustic cottage with chimney surrounded by trees under a clear sky.,https://ik.imagekit.io/OE/nelson-county/listings/berry-hill-lake-image2_8f_09seUw,"Cozy living room with stone fireplace, leather sofas, large windows, and rustic decor.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
314,Afton Awaits,afton-awaits,Cabins & Cottages,stay,Afton,"Nestled in the picturesque hills of Afton, Virginia, this luxury modern farmhouse offers the perfect blend of rustic charm and contemporary elegance. Set on a tranquil estate, the home features 3 beautifully appointed bedrooms, each designed with comfort and style in mind Step outside and enjoy a dip in the pool or hot tub while you soak in the stunning mountain views.

The house is located right off Nelson 151 Brew Trail, just minutes from award-wining wineries, breweries, and distilleries, as well as Wintergreen Resort. The University of Virginia is just 30 minutes away. *Lodging descriptions are provided by the host and not independently verified. Contact hello@bestillgetaways.com Staff on Site? No Pet-Friendly? No Located in Afton",,,https://ik.imagekit.io/OE/nelson-county/listings/afton-awaits-image1_cw5wL1FDQ,"Countryside house with green lawn, mountains, and colorful sunset sky.",https://ik.imagekit.io/OE/nelson-county/listings/afton-awaits-image2_ZDpe6Zg-a,Open-concept living room and kitchen with wooden floors and modern decor.,,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Cabins; Farm; Lodging; Outdoor Seating; Pool; Scenic Views,TRUE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
315,Pilotview Hollow,pilotview-hollow,Whole House Rentals,stay,Nellysford,"5 Bed , 4.5 Bath house close to 151 and Wintergreen Private space on 42 acres, game room, hot tub, 2 primary bedrooms with ensuite bathrooms. Outdoor firepit and wood burning fireplace. *Lodging descriptions are provided by the host and not independently verified. Contact Katherine Shields, pilotviewhollow@gmail.com Staff on Site? No Pet-Friendly? No Located in Nellysford",,,https://ik.imagekit.io/OE/nelson-county/listings/pilotview-hollow-image1_4hZKeDrC7,"Modern cabin with large windows, stone chimney, and wooden deck in forest setting.",https://ik.imagekit.io/OE/nelson-county/listings/pilotview-hollow-image2_6Cs4l6yWl,"Modern living room with beige sofa, wooden ceiling, and black staircase.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Parking; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
316,Nelson Cozy Cabin,nelson-cozy-cabin,Cabins & Cottages,stay,Nellysford,"Perfectly renovated cabin on 4 wooded acres in Stoney Creek/Wintergreen. 3 Bedrooms, 2 Full baths with deck and firepit. Great for families & small groups. Access to Wintergreen POA amenities, pools, fishing, etc. *Lodging descriptions are provided by the host and not independently verified. Contact Klara Reilly, klarareilly@gmail.com Staff on Site? No Pet-Friendly?

Yes Located in Nellysford",,,https://ik.imagekit.io/OE/nelson-county/listings/nelson-cozy-cabin-image1_Ill0EU3Eo,Gray cabin in a forest with bare trees and wooden deck.,https://ik.imagekit.io/OE/nelson-county/listings/nelson-cozy-cabin-image2_9xPS2w_t4,"Cozy living room with stone fireplace, wooden furniture, and large windows.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Outdoor Seating; Cabins; Pet Friendly; Lodging; Water Sports; Fishing; Swimming Pool,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
317,Kneeling Shepherd,kneeling-shepherd,Cabins & Cottages,stay,Roseland,"Relax with the family on 12 private acres at our peaceful new construction farmhouse. We're just 12 miles to Wintergreen Ski Resort and Stoney Creek golf, breweries and wineries. Three bedroom, tow and half bath with full kitchen and family room. Sleeps 8 (K,K,Q + daybed with trundle.) Come enjoy family, friends and God's creation.

Magnificent views of Three Ridge, The Priest and the entire Religious Range. Relax in the hot tub around the fire pit or take in the views for the comfort of the farmhouse. Stargazing is outstanding. The 12 acre grounds will become the Kneeling Shepherd Christmas Tree Farm with the first planting in 24-25. Walk 1/2 mile down the country lane to the trout filled Tye River or drive 3 miles to the Appalachian Trail. Great location to take in all Nelson County has to offer, or visit the nearby colleges and towns of the Piedmont and Shenandoah Valley. Come, enjoy, and be at peace. *Lodging descriptions are provided by the host and not independently verified. Contact David Duncan, davideduncan84@hotmail.com Staff on Site? No Pet-Friendly? No Located in Roseland",,,https://ik.imagekit.io/OE/nelson-county/listings/kneeling-shepherd-image1_Uw6uGu8lr,"White farmhouse with porch, evening lighting, cloudy sky, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/kneeling-shepherd-image2_kQtAmT1tE,"Living room with brown leather sofas, fireplace, and large windows.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging; Appalachian Trail; Farm; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
318,Kremer Cabin,kremer-cabin,Cabins & Cottages,stay,Faber,"Lovely Cape Cod surrounded by mountains on 6 acres. Spend time on the huge front porch (partially screened in) watching the deer while sitting on one of the two porch swings. Room for the whole family with accommodations up to 12 guests. *Lodging descriptions are provided by the host and not independently verified. Contact Mike Kremer, mike@mykremer.com Staff on Site? No Pet-Friendly?

No Located in Faber",,,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image1_ZWFmIrxZP,Brown wooden house surrounded by trees behind a rustic wooden fence.,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image2_7bnrIxMzK,"Outdoor patio with fire pit, wicker furniture, swing, and lush greenery outside.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Cabins; Scenic Views; Outdoor Seating; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
319,Stewart's Place,stewarts-place,Whole House Rentals,stay,Faber,"Rustic, spacious yard, private, peaceful It's a home away from home. *Lodging descriptions are provided by the host and not independently verified. Contact Shedana Esdaile, stewartsplace422@gmail.com Staff on Site? No Pet-Friendly? No Located in Faber",,,https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image1_TIJ0wB_xf,"Small white house with black roof, porch, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image2_2S4PBVrjx,"Gray sofa in cozy living room with rug, plants, and desk.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
320,Boho Cliff House Retreat,boho-cliff-house-retreat,Whole House Rentals,stay,Wintergreen Resort,"Beautiful views. *Lodging descriptions are provided by the host and not independently verified. Contact Michael Hodges, hello@designsparkproperties.com Staff on Site? No Pet-Friendly? No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image1_L3zCUtUrE,"Outdoor deck with cozy seating and string lights, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image2_GsbtJb4yQ,"Spacious living room with large windows, brown furniture, and fireplace. Bright natural light.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Retail; Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
321,Airkey Boutique Rentals,airkey,Cabins & Cottages,stay,Afton,"Looking for a cozy mountain hideaway? We have the perfect getaway for adventure seekers and serenity lovers alike. Whether you're hiking, climbing, kayaking or vineyard hopping let us be your home base for mountain magic. *Lodging descriptions are provided by the host and not independently verified.

Perfect for nature lovers and city explorers alike, our charming retreats offer a peaceful stay just minutes from local breweries, wineries, and hiking trails. Relax, unwind, and let the beauty of Virginia surround you. wwwmyairkey.com Contact Airkey +14344666942 Staff on Site? No Pet-Friendly? No Located in Afton Looking for a cozy mountain hideaway? We have the perfect getaway for adventure seekers and serenity lovers alike. Whether you're hiking, climbing, kayaking or here to do some vineyard hopping let us be your home base for mountain magic. *Lodging descriptions are provided by the host and not independently verified.",,,https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image1_cmGf9y1jA,"Modern kitchen with wooden beams, island, chairs, and stainless steel appliances.",https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image2__RwGQDmNm6,"Wooden patio with metal furniture, open view of mountains and sky.",,,https://myairkey.com,(434) 466-6942,"Afton, VA 22920",WG,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Retail; Beer; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
