id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl,private
80,Pedlars Edge Trail,pedlars-edge-trail,Hikes & Trails,outdoor,Wintergreen Resort,"1.6-mile difficult red trail paralleling Blackrock with pedlar formation geology, open powerline birding, and wildflower-rich edge habitat. 1.6-mile difficult red trail paralleling Blackrock with pedlar formation geology, open powerline birding, and wildflower-rich edge habitat.",,,https://ik.imagekit.io/OE/nelson-county/listings/pedlars-edge-trail-image1_vnTLjWNB-,"Bird perched on icy branch, blue sky background.",,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=CEseBebiAoc,,,,,,,,,,,,,Biking; Hiking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
116,Skiing & Snowboarding,skiing-snowboarding,Activities,experience,Wintergreen Resort,Twice named “Best Ski Resort” by the readers of Washington Post. Twice named “Best Ski Resort” by the readers of Washington Post.,"Skiing & Snowboarding

Twice named “Best Ski Resort” by the readers of WashingtonPost.com, Wintergreen Resort boasts the most thrilling winter playground in the Mid-Atlantic. Its snow-covered amenities include the most extensive beginner-to-expert terrain for skiers and riders alike, as well as Virginia’s largest tubing park. Nestled atop the ancient Blue Ridge Mountains, Wintergreen Resort is perfect for skiing, snowboarding, and tubing—whether you’re a beginner or pro. Enjoy more time on the slopes while avoiding the lines, thanks to five chairlifts, including two lightning-fast “six pack” lifts. The resort is conveniently located for easy access from Washington D.C., Richmond, Hampton Roads, and Raleigh/Durham/Chapel Hill via well-maintained roadways.

Whether you’re planning a winter day trip or an overnight escape, look no further than this 11,000-acre resort. Wintergreen Resort offers learn-to-ski or snowboard programs for all ages and ability levels. Whether your aim is to conquer Potato Patch or hit The Highlands in style, our instructors will help you reach your goals. Sign up at the Snowsports school desk on the middle level of the Skyline Pavilion Ski Center. You will need a pre-purchased lift ticket and equipment for group lessons, private lessons, and specialty workshops. Please allow at least one hour to pick up your rentals and get situated before a lesson. The Terrain Park offers both skiers and riders the chance to hone their freestyle skills and is designed to accommodate a variety of skill levels. Some of the varieties of rails that you might find on any given day include rainbows, straight rails, battle ships, down-kinks, s-rails, and fun boxes. As for snow features, there might be tabletops, spines, or hips. Look for something new each time you come to ski or ride.

The Plunge at Wintergreen Resort is Virginia’s largest tubing park. Imagine being on top of a ten-story building and looking out over a hill that’s longer than three football fields. Now imagine going downhill on a tube at speeds reaching 30 mph. That’s The Plunge! Thrills and chills without the spills. To make it even easier, our conveyor lift will bring you and your tube comfortably and quickly back up the hill so you can do it again and again. Some of our guests call it the “scream machine,” and we think you’ll agree! It’s just plain tubular fun.",,https://ik.imagekit.io/OE/nelson-county/listings/skiing-snowboarding-image1_AF2O5qfQA,"Two snowboarders in winter gear, smiling, holding snowboards, with mountain background.",,,,,,,,,(434) 325-2100,"39 Mountain Inn Loop, Wintergreen, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,https://www.youtube.com/watch?v=ddJ2_pjukfI,,,,,,,,,,,,,Scenic Views; Snow Sports; Water Sports,true,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,false
62,Chestnut Springs Trail,chestnut-springs-trail,Hikes & Trails,outdoor,Wintergreen Resort,"1.1-mile yellow-red loop leaving Shamokin Gorge to traverse oak-hickory ridges, spring wildflowers, and stream crossings near Wintergreen. 1.1-mile yellow-red loop leaving Shamokin Gorge to traverse oak-hickory ridges, spring wildflowers, and stream crossings near Wintergreen.","Miles: 1.1
Blaze Color: Yellow-Red
Difficulty Level: Moderate
Directions: <a href=https://goo.gl/maps/fpNe9zxvjvkMc2Ks9 target=_blank rel=noopener noreferrer>Google Maps</a>

The north end of the Chestnut Springs Trail leaves the stream and the yellow birches and rhododendron of the Shamokin Gorge, entering an oak-hickory forest. As the trail moves into south-facing territory, several small streams cross the path.

This southern end is ideal for spring wildflowers such as bloodroot, wild ginger, and violets, all of which bloom in April. Be cautious of stinging nettle (long pants recommended) and use caution in winter.",,https://ik.imagekit.io/OE/nelson-county/listings/chestnut-springs-trail-image1_QehjN4ktm,Wooden trail sign with engraved text surrounded by lush green foliage.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=E5Fj329cUBc,,,,,,,,,,,,,Hiking; Biking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
115,Soaring,soaring,Activities,experience,Lovingston,"Shenandoah Valley Soaring operates from a gliderport in Nellysford, inviting visitors to watch—or join—weekend flights over the Blue Ridge with a 50-member club that flies classic and modern sailplanes. This group group of 50+ members enjoys soaring over the Blue Ridge Mountains in classic and state of the art gliders, harnessing the power of nature to sustain our flights.","Soaring is a vibrant group of 50+ members who enjoy soaring over the Blue Ridge Mountains in both classic and state-of-the-art gliders, harnessing the power of nature to sustain our flights. We always welcome visitors interested in flight! SVS is a very active club, with operations on nearly every flyable weekend day throughout the year.

On most flying days, we have canopies set up with lawn chairs and snacks, allowing everyone to enjoy their time both in the air and on the ground. Visitors are always welcome, and we hope you will come to visit and consider joining the club to become a regular member.",,https://ik.imagekit.io/OE/nelson-county/listings/soaring-image1_yNKVZurmi,Two aircraft on grassy field with mountains and cloudy sky background.,,,,,,,,,(434) 981-4359,"604 Dillard Hill Road, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=fj13w5vb9Nk,,,,,,,,,,,,,Scenic Views; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=604%20Dillard%20Hill%20Road%2C%20Lovingston%2C%20VA%2022949,false
87,Upper Shamokin Gorge Trail,upper-shamokin-gorge-trail,Hikes & Trails,outdoor,Wintergreen Resort,"Challenging 0.8-mile red trail in the Upper Shamokin Gorge with stream crossings, lush understory, and links to the Appalachian Trail. Challenging 0.8-mile red trail in the Upper Shamokin Gorge with stream crossings, lush understory, and links to the Appalachian Trail.","Miles: 0.8
Blaze Color: Red
Difficulty Level: Difficult

Directions: <a href=https://goo.gl/maps/worqnjvdmccjF1MJ9 target=_blank rel=noopener noreferrer>Google Maps</a>

One of the more beautiful and challenging hikes on the mountain, the Upper Shamokin Gorge Trail starts on Laurel Springs Drive near Wolftrap Lane. It follows and crosses the headwaters of Stoney Creek at several spots. Enjoy the stunning scenery as you navigate this rewarding trail!",,https://ik.imagekit.io/OE/nelson-county/listings/upper-shamokin-gorge-trail-image1_tKh9Zdsqi,Flowing stream through forest with rocks and autumn foliage.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=hd-69eHiBg0,,,,,,,,,,,,,Hiking; Biking; Appalachian Trail; Water Sports,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
74,Mau-Har Trail,mau-har-trail,Hikes & Trails,outdoor,Tyro,"Three-mile Mau-Har connector through the Three Ridges Wilderness linking with the Appalachian Trail past cascades, rock scrambles, and shelters. Three-mile Mau-Har connector through the Three Ridges Wilderness linking with the Appalachian Trail past cascades, rock scrambles, and shelters.","The blue-blazed Mau-Har Trail provides an excellent circuit hike in conjunction with the <a href=https://en.wikipedia.org/wiki/Appalachian_Trail target=_blank rel=noopener noreferrer>Appalachian Trail</a> through the <a href=https://en.wikipedia.org/wiki/Three_Ridges_Wilderness target=_blank rel=noopener noreferrer>Three Ridges Wilderness</a> area in Nelson County. The Appalachian Trail crosses through the wilderness for approximately ten miles. This section of the Appalachian Trail, combined with the three-mile-long Mau-Har Trail, creates “one of the best loop trails in the state of Virginia,” according to one guidebook. These trails are maintained by the Tidewater Appalachian Trail Club, a trail maintenance club affiliated with the <a href=https://en.wikipedia.org/wiki/Appalachian_Trail_Conservancy target=_blank rel=noopener noreferrer>Appalachian Trail Conservancy</a>.

There are two Appalachian Trail shelters within the wilderness: the Maupin Field Shelter to the north and the Harper’s Creek Shelter, located 2.6 trail miles from the Tye River. The trail begins on the A.T. 1.8 miles from Reeds Gap and continues for 3.3 miles through steep terrain, passing near the 50-foot Campbell’s Creek waterfall. The trail ends on the A.T., 1.5 miles from the junction of the A.T. and Route 56.",,https://ik.imagekit.io/OE/nelson-county/listings/mau-har-trail-image1_eNNMwbi1U,Small waterfall cascading over rocks surrounded by autumn foliage.,,,,,,,,,(434) 263-7015,"Blue Ridge Parkway Milepost 13.7, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Blue%20Ridge%20Parkway%20Milepost%2013.7%2C%20Roseland%2C%20VA%2022967,https://www.youtube.com/watch?v=I0-Z8sJtkvg,,,,,Overview,"<p>The Mau-Har Trail is a scenic backcountry hiking route in the George Washington National Forest, known for its waterfalls, stream crossings, and forested mountain terrain.</p><p>The trail is often used as part of a loop hike that includes the nearby Appalachian Trail.</p>",Trail Experience,"<p>The Mau-Har Trail is approximately <strong>3 miles one way</strong> and is considered <strong>moderate to strenuous</strong>. The route follows a creek corridor with multiple stream crossings and includes steady elevation change.</p><p>Footing can be rocky and uneven, particularly after rain.</p>",Safety Information,"<p>Stream crossings may be difficult during periods of high water. Visitors should use caution, especially after heavy rainfall.</p><p>Because this is a backcountry trail, preparation and navigation awareness are important.</p>",Planning Your Visit,"<p>Hikers should carry sufficient water, wear sturdy footwear, and allow adequate time for the hike. Checking weather conditions before starting is strongly recommended.</p>",Hiking; Biking; Appalachian Trail; Water Sports,false,https://www.google.com/maps/dir/?api=1&destination=Blue%20Ridge%20Parkway%20Milepost%2013.7%2C%20Roseland%2C%20VA%2022967,false
82,Ravens Roost Park,ravens-roost-park,Hikes & Trails,outdoor,Wintergreen Resort,"0.5-mile yellow loop through mixed forest with wildflower displays, solitude, and access from White Oak Drive or Wintergreen Drive. Ravens Roost Park offers a half-mile yellow-blazed wander through deep forest to a favorite Skyline Drive overlook for sunrise, sunset, and wildflower spotting.",,,https://ik.imagekit.io/OE/nelson-county/listings/ravens-roost-park-image1_1twDjr3Lr,Wooden deck overlooks vast green forest landscape and distant horizon.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=im3xJ1yNeao,,,,,,,,,,,,,Seasonal Menu; Hiking; Biking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
85,Trillium Field,trillium-field,Hikes & Trails,outdoor,Wintergreen Resort,"Trillium Field is a pocket-sized 0.1-mile stroll where thousands of white and pink trillium bloom in early May on the corner of Wintergreen Drive and Devils Knob Loop. Easy 0.1-mile stroll where thousands of trillium bloom each May along Wintergreen Drive and Devils Knob Loop, with wildflowers through summer.","Miles: 0.1
Blaze Color: Yellow
Difficulty Level: Easy

In early May, the bloom from thousands of trillium blankets the forest floor with white and pink. The Trillium Field provides habitat for wildflower species that bloom throughout the warmer months.

Miles: 2.6
Difficulty Level: Moderate

A 2.6-mile moderate hike along the Appalachian Trail traverses a wooden swinging bridge over the Tye River and travels through stands of mountain laurel and rhododendron to the Harpers Creek Shelter (AT) and Harper’s Creek, where the water gurgles through the large cascading rocks. Multiple campsites are located on each side of the creek, and there’s a vault toilet up the hill from the shelter.

Directions: From State Route 56 at Crabtree Falls, take SR 56 east for approximately 3-4 miles. The Appalachian Trail crosses SR 56, and an AT parking lot is available to the right (south side) of SR 56. Head across the street from the parking lot (north) on the AT across the swinging bridge, and continue up the trail towards Harper’s Creek Shelter.",,https://ik.imagekit.io/OE/nelson-county/listings/trillium-field-image1_7pHAG-Gk3,Pink and white flowers with green leaves in a forest setting.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=im3xJ1yNeao,,,,,,,,,,,,,Seasonal Menu; Biking; Hiking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
88,White Oak Trail,white-oak-trail,Hikes & Trails,outdoor,Wintergreen Resort,"White Oak Trail serves up a half-mile of shady solitude, spring wildflowers, and birdwatching between White Oak Drive and Wintergreen Drive. 0.5-mile moderate yellow trail offering bird-friendly woods, wildflowers, and a quiet loop accessible from White Oak or Wintergreen drives.",,,https://ik.imagekit.io/OE/nelson-county/listings/white-oak-trail-image1_X40JzxeuX,Trail sign surrounded by lush green foliage in misty forest.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=im3xJ1yNeao,,,,,,,,,,,,,Seasonal Menu; Hiking; Biking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
90,Three Ridges,three-ridges,Hikes & Trails,outdoor,Tyro,"The 13.3-mile Three Ridges loop is one of Virginia's premier backpacking routes, delivering waterfalls, rocky knife-edge climbs, and big Appalachian vistas south of Wintergreen. Expect strenuous terrain, overnight camping zones, and bragging rights after tackling this rugged circuit.","Miles: 13.3
Blaze Color: Red
Difficulty Level: Difficult

For a very long and rugged trail near Wintergreen, check out Three Ridges Trail. It is a 13.3-mile heavily trafficked loop that some hikers take two days to cover. The trail features a waterfall and is rated as difficult.

Another option is the Three Ridges on Hiking Upward, which offers a 2.6-mile moderate hike along the Appalachian Trail. This route traverses a wooden Swinging Bridge over the Tye River and travels through stands of mountain laurel and rhododendron to the Harpers Creek Shelter (AT) and Harper’s Creek, where the water gurgles through large cascading rocks. Multiple campsites are available on each side of the creek, and there’s a vault toilet up the hill from the shelter.

Directions from State Route 56 at Crabtree Falls: Take SR 56 east for approximately 3-4 miles. The Appalachian Trail crosses SR 56, and an AT parking lot is available to the right (south side) of SR 56. Head across the street from the parking lot (north) on the AT across the Swinging Bridge, and continue up the trail towards Harper’s Creek Shelter.",,https://ik.imagekit.io/OE/nelson-county/listings/three-ridges-image1_FeDL-sZPk,"Small waterfall flowing over rocks, surrounded by autumn leaves and trees.",,,,,,,,,(434) 263-7015,"Reeds Gap Trailhead, Route 664, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Reeds%20Gap%20Trailhead%2C%20Route%20664%2C%20Roseland%2C%20VA%2022967,https://www.youtube.com/watch?v=INMLTLKSVAk,,,,,,,,,,,,,Hiking; Biking; Appalachian Trail; Water Sports,false,https://www.google.com/maps/dir/?api=1&destination=Reeds%20Gap%20Trailhead%2C%20Route%20664%2C%20Roseland%2C%20VA%2022967,false
69,Humpback Rocks,humpback-rocks,Hikes & Trails,outdoor,Lyndhurst,"Humpback Rocks rewards a short but steep 2-mile loop climb with 360-degree Blue Ridge panoramas; start from the visitor center near Parkway milepost 5.8 and plan on about 45 minutes up, 20 down. Popular 2-mile loop to the Humpback Rocks summit, ascending 740 feet for 360° Blue Ridge views near Parkway milepost 5.8.",,,https://ik.imagekit.io/OE/nelson-county/listings/humpback-rocks-image1_f_nN7bZ7z,Sunrise over misty valley with rocky foreground and scattered clouds.,,,,,,,,,(540) 943-4716,"Humpback Gap Parking Area, Milepost 5.8 Blue Ridge Parkway, Lyndhurst, VA 22952",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Humpback%20Gap%20Parking%20Area%2C%20Milepost%205.8%20Blue%20Ridge%20Parkway%2C%20Lyndhurst%2C%20VA%2022952,https://www.youtube.com/watch?v=MouDyX0MDvo,,,,,Overview,"<p>Humpback Rocks is one of the most popular hiking destinations in the Blue Ridge Mountains, known for its dramatic rock outcrop and sweeping views of the Shenandoah Valley and surrounding ridgelines.</p><p>The summit provides one of the most recognizable viewpoints along the Blue Ridge Parkway.</p>",Trail Experience,"<p>The primary trail to Humpback Rocks is approximately <strong>2 miles round-trip</strong> and is considered <strong>strenuous</strong> due to its steep climb and rocky steps.</p><p>Although the distance is short, the elevation gain is significant and requires good physical conditioning.</p>",Safety Information,"<p>The summit area includes exposed rock and steep drop-offs. Visitors should use caution near edges and be mindful of weather conditions, particularly high winds or wet surfaces.</p>",Planning Your Visit,"<p>Because of its popularity, Humpback Rocks can be busy during peak seasons. Arriving early and wearing sturdy footwear can help ensure a safer and more enjoyable hike.</p>",Scenic Views; Biking; Hiking,false,https://www.google.com/maps/dir/?api=1&destination=Humpback%20Gap%20Parking%20Area%2C%20Milepost%205.8%20Blue%20Ridge%20Parkway%2C%20Lyndhurst%2C%20VA%2022952,false
81,Pond Hollow Trail,pond-hollow-trail,Hikes & Trails,outdoor,Wintergreen Resort,"One-mile red-blazed route along a geologic fault line with displaced boulders, varied plant communities, and bobcat-friendly habitat. Pond Hollow Trail is a demanding 1-mile route threaded through a geologic fault line littered with house-sized boulders and prime bobcat habitat.",,,https://ik.imagekit.io/OE/nelson-county/listings/pond-hollow-trail-image1_Ej7WY6jiu,Group of people walking through lush green forest near rocky cliff.,,,,,,,,,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,https://www.youtube.com/watch?v=nLlzm-zJRYU,,,,,,,,,,,,,Biking; Hiking,false,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,false
